model,landscape,replicate,cv_fold,sequence_length,data_split,pearson_r,r2,mse
cnn,k0,r4,0,500,train,0.9999936557589024,0.9999864101409912,2.836196123602398e-07
cnn,k0,r4,0,500,test,0.9999935633096798,0.9999862313270569,2.907488919845491e-07
cnn,k0,r7,0,10,train,0.9998081641945951,0.9991509914398193,1.9431560710807772e-05
cnn,k0,r7,0,10,test,0.9998021042180678,0.9991429448127747,1.925182841659989e-05
cnn,k0,r7,0,50,train,0.9998687860188572,0.999414324760437,1.3445027434499934e-05
cnn,k0,r7,0,50,test,0.9998667937328741,0.9993972182273865,1.3546003174269572e-05
cnn,k0,r7,0,100,train,0.999999209418035,0.9999971389770508,6.476742809905102e-08
cnn,k0,r7,0,100,test,0.9999992562816302,0.9999971389770508,6.512211143672176e-08
cnn,k0,r7,0,200,train,0.9999973269385518,0.9999947547912598,1.1961245553186166e-07
cnn,k0,r7,0,200,test,0.9999972772516482,0.9999946355819702,1.2089250986946353e-07
cnn,k0,r7,0,250,train,0.9999976906362719,0.9999924898147583,1.7157951849701538e-07
cnn,k0,r7,0,250,test,0.9999977571438381,0.9999924302101135,1.7182538698534698e-07
cnn,k0,r7,0,500,train,0.9999999920691556,1.0,4.907887741107292e-11
cnn,k0,r7,0,500,test,0.9999999842241524,1.0,4.772675830932993e-11
cnn,k0,r2,0,10,train,0.9995753966389038,0.9958721995353699,8.850576513826749e-05
cnn,k0,r2,0,10,test,0.9995846776887536,0.9958458542823792,8.916434599086643e-05
cnn,k0,r2,0,50,train,0.9998949076957037,0.9997778534889221,4.7310651145955105e-06
cnn,k0,r2,0,50,test,0.9998961453075489,0.999779999256134,4.715961858892115e-06
cnn,k0,r2,0,100,train,0.9999768198920649,0.9998079538345337,4.1206687073051736e-06
cnn,k0,r2,0,100,test,0.9999769173233185,0.999809205532074,4.089910362381488e-06
cnn,k0,r2,0,200,train,0.9999949990019006,0.9998528361320496,3.1535960383857977e-06
cnn,k0,r2,0,200,test,0.9999948700704996,0.9998515248298645,3.193364182152436e-06
cnn,k0,r2,0,250,train,0.9999901674429698,0.9998964667320251,2.221823485121383e-06
cnn,k0,r2,0,250,test,0.9999901329881005,0.9998963475227356,2.2201822730494315e-06
cnn,k0,r2,0,500,train,1.0,1.0,1.4249361225494674e-10
cnn,k0,r2,0,500,test,1.0,1.0,1.404798610771252e-10
cnn,k1,r5,0,10,train,0.9844932063039198,0.9623603820800781,0.0007852982135342532
cnn,k1,r5,0,10,test,0.9831067187860258,0.9600331783294678,0.0008187745697796345
cnn,k1,r5,0,50,train,0.6948677482666148,0.301270067691803,0.014417325538632116
cnn,k1,r5,0,50,test,0.6846849443518706,0.2982240915298462,0.014419590681791305
cnn,k1,r5,0,100,train,0.6348002431893404,0.3934580087661743,0.012552817646217974
cnn,k1,r5,0,100,test,0.6248796498157148,0.37785959243774414,0.012771022506058216
cnn,k1,r5,0,200,train,0.6421419417927121,0.3952556848526001,0.012519684569859827
cnn,k1,r5,0,200,test,0.6328036960322589,0.38723427057266235,0.012634529545903207
cnn,k1,r5,0,250,train,0.6389351497855609,0.39230138063430786,0.012576972562316302
cnn,k1,r5,0,250,test,0.6266279412049482,0.38062548637390137,0.01275203749537468
cnn,k1,r5,0,500,train,0.6423898949392123,0.33166390657424927,0.013825202385920126
cnn,k1,r5,0,500,test,0.6328163452112907,0.3262818455696106,0.013883610162883997
cnn,k1,r4,0,10,train,0.9840778675695897,0.9649703502655029,0.000799259795856319
cnn,k1,r4,0,10,test,0.9830022345467008,0.9626916646957397,0.0008508583763614297
cnn,k1,r4,0,50,train,0.7890520744597241,0.4064684510231018,0.013572846196199717
cnn,k1,r4,0,50,test,0.7865369525764447,0.3933528661727905,0.013842413388192653
cnn,k1,r4,0,100,train,0.5337863520939663,0.262717604637146,0.01687800521521192
cnn,k1,r4,0,100,test,0.5352069400905327,0.2679453492164612,0.01670762151479721
cnn,k1,r4,0,200,train,0.5350094428639061,0.19464874267578125,0.018426112377563038
cnn,k1,r4,0,200,test,0.538496371502037,0.20629602670669556,0.018080700002610684
cnn,k1,r4,0,250,train,0.6340584022805247,0.3870958685874939,0.014035869465285056
cnn,k1,r4,0,250,test,0.6335420980248189,0.3838728666305542,0.014135893899947405
cnn,k1,r4,0,500,train,0.5335816991476123,0.20572668313980103,0.01817725266556482
cnn,k1,r4,0,500,test,0.5373529192647528,0.2163437008857727,0.017827925458550452
cnn,k1,r7,0,10,train,0.9951198136335546,0.9893607497215271,0.00025802697315444484
cnn,k1,r7,0,10,test,0.9949477756109761,0.9888982772827148,0.00026899826480075717
cnn,k1,r7,0,50,train,0.8745225388645874,0.7162749171257019,0.006872745279810931
cnn,k1,r7,0,50,test,0.8733717744650112,0.7129939794540405,0.006929832696914673
cnn,k1,r7,0,100,train,0.6576497125983699,0.26905786991119385,0.017759039311816816
cnn,k1,r7,0,100,test,0.6511559869869799,0.2540457844734192,0.0179810956120491
cnn,k1,r7,0,200,train,0.6568829748535594,0.4255087375640869,0.013974658817656943
cnn,k1,r7,0,200,test,0.6543174209795346,0.42312508821487427,0.014042368903756142
cnn,k1,r7,0,250,train,0.7460611521610991,0.5545185208320618,0.010832766901601005
cnn,k1,r7,0,250,test,0.7454746553907161,0.5532307028770447,0.01071438631042838
cnn,k1,r7,0,500,train,0.6553433276295204,0.39670586585998535,0.01466803768700039
cnn,k1,r7,0,500,test,0.6524489347365214,0.3901703953742981,0.014855952467769384
cnn,k1,r2,0,10,train,0.9923622812485917,0.9700738191604614,0.0006338294907963197
cnn,k1,r2,0,10,test,0.9921447341416183,0.9699841141700745,0.0006344560184516013
cnn,k1,r2,0,50,train,0.856992515927882,0.7299463748931885,0.005724119463641392
cnn,k1,r2,0,50,test,0.8513768545317217,0.7203047275543213,0.005868469923734665
cnn,k1,r2,0,100,train,0.6513150202829818,0.4142855405807495,0.012449333248169799
cnn,k1,r2,0,100,test,0.6394420599524605,0.39768123626708984,0.012628731504082679
cnn,k1,r2,0,200,train,0.650564972083701,0.4134920835494995,0.012430455233599688
cnn,k1,r2,0,200,test,0.6392570732819054,0.39618581533432007,0.012407606933265924
cnn,k1,r2,0,250,train,0.7064049808326793,0.4636477828025818,0.011359163635485881
cnn,k1,r2,0,250,test,0.6985954056226318,0.45645785331726074,0.011289801448583603
cnn,k1,r2,0,500,train,0.6526214232142796,0.3163353204727173,0.0144773193106458
cnn,k1,r2,0,500,test,0.6433908249396212,0.308097243309021,0.014433804526925087
cnn,k2,r5,0,10,train,0.6670789240587756,0.3984975218772888,0.012409622094740993
cnn,k2,r5,0,10,test,0.6622914808181573,0.39526838064193726,0.012700582295656205
cnn,k2,r5,0,50,train,0.39970580908146985,0.15135478973388672,0.017564216922772557
cnn,k2,r5,0,50,test,0.39119650740945944,0.1425952911376953,0.017995529994368552
cnn,k2,r5,0,100,train,0.1915504961578331,0.021217823028564453,0.020232358457226502
cnn,k2,r5,0,100,test,0.19285836244552373,0.025342464447021484,0.020508771762251854
cnn,k2,r5,0,200,train,0.17595332454346813,-0.009750127792358398,0.020829036127071123
cnn,k2,r5,0,200,test,0.17213389006893812,-0.016884446144104004,0.02132359053939581
cnn,k2,r5,0,250,train,0.19365186941682225,-0.0644005537033081,0.021951321814511274
cnn,k2,r5,0,250,test,0.18337052554599276,-0.07593655586242676,0.022541333548724653
cnn,k2,r5,0,500,train,0.11490483239866109,-0.03606152534484863,0.021366704305684246
cnn,k2,r5,0,500,test,0.10693580862207469,-0.043195247650146484,0.0219468941912055
cnn,k2,r4,0,10,train,0.7737534361021563,0.5239067673683167,0.009627007144062142
cnn,k2,r4,0,10,test,0.7612864312675802,0.5093764066696167,0.009709160961210727
cnn,k2,r4,0,50,train,0.5326804207354727,0.283383846282959,0.01444978080689907
cnn,k2,r4,0,50,test,0.5224192282614314,0.27258849143981934,0.014386799931526185
cnn,k2,r4,0,100,train,0.3220524076187592,-0.1555473804473877,0.023316841278421253
cnn,k2,r4,0,100,test,0.32522667894414803,-0.16518640518188477,0.0230055570602417
cnn,k2,r4,0,200,train,0.3213858568280166,0.1014212965965271,0.018135517080490653
cnn,k2,r4,0,200,test,0.32388078708410784,0.10334140062332153,0.017653930746018887
cnn,k2,r4,0,250,train,0.33487571209808675,0.07605648040771484,0.0186420281392497
cnn,k2,r4,0,250,test,0.33753816827229444,0.080361008644104,0.01816935259848833
cnn,k2,r4,0,500,train,0.2868325257134043,0.04002600908279419,0.01937845188218194
cnn,k2,r4,0,500,test,0.28702529858159775,0.03719860315322876,0.01879399297758937
cnn,k2,r7,0,10,train,0.6589801710979015,0.4165293574333191,0.011666833717179926
cnn,k2,r7,0,10,test,0.6413612802803741,0.3976423740386963,0.012151183001697064
cnn,k2,r7,0,50,train,0.432853468632776,0.06923526525497437,0.018517070891041505
cnn,k2,r7,0,50,test,0.430670563865477,0.05869615077972412,0.018957929313182832
cnn,k2,r7,0,100,train,0.23989092355114688,0.057250022888183594,0.018776961553253625
cnn,k2,r7,0,100,test,0.2467281539479016,0.060279130935668945,0.018918632343411446
cnn,k2,r7,0,200,train,0.24614484406400916,0.04993373155593872,0.018920095285048354
cnn,k2,r7,0,200,test,0.25163540536580475,0.05486971139907837,0.019097028113901616
cnn,k2,r7,0,250,train,0.26884151977673987,0.04871600866317749,0.018940154312027467
cnn,k2,r7,0,250,test,0.27736623328266485,0.04922151565551758,0.019141732901334762
cnn,k2,r7,0,500,train,0.20299749414054008,-0.07815229892730713,0.021466416533331614
cnn,k2,r7,0,500,test,0.19653208063323035,-0.08516943454742432,0.021790588088333607
cnn,k2,r2,0,10,train,0.670317484142729,0.4343556761741638,0.010327802627886596
cnn,k2,r2,0,10,test,0.6576559605155834,0.4184156060218811,0.01054651103913784
cnn,k2,r2,0,50,train,0.4814996378372171,0.15393215417861938,0.01542266046530322
cnn,k2,r2,0,50,test,0.46712490163501175,0.1394350528717041,0.015600131452083587
cnn,k2,r2,0,100,train,0.24128955801730734,-0.10497057437896729,0.02012270571369874
cnn,k2,r2,0,100,test,0.23017815877407874,-0.11620604991912842,0.02026616260409355
cnn,k2,r2,0,200,train,0.23359612870265023,-0.05788397789001465,0.019289492352588755
cnn,k2,r2,0,200,test,0.23005195278495538,-0.055127739906311035,0.019267698377370836
cnn,k2,r2,0,250,train,0.26155173930757125,0.06639814376831055,0.017017776901657518
cnn,k2,r2,0,250,test,0.2553503739871797,0.06299692392349243,0.01693540969863534
cnn,k2,r2,0,500,train,,-0.00041997432708740234,0.018235651776194572
cnn,k2,r2,0,500,test,,-0.00020372867584228516,0.01815664954483509
cnn,k3,r5,0,10,train,0.34950681779347037,0.11760282516479492,0.01753322505637219
cnn,k3,r5,0,10,test,0.3131595795509679,0.09694904088973999,0.017693637311458586
cnn,k3,r5,0,50,train,0.16643337329073124,-0.037563323974609375,0.02059987520701007
cnn,k3,r5,0,50,test,0.1663785168625207,-0.039496779441833496,0.020405083522200586
cnn,k3,r5,0,100,train,0.12411071744921673,-0.09970510005950928,0.021840300116884082
cnn,k3,r5,0,100,test,0.1302414496770996,-0.10204684734344482,0.02163863889873028
cnn,k3,r5,0,200,train,0.13502357614858712,0.015569210052490234,0.019560093966287537
cnn,k3,r5,0,200,test,0.13770549206325902,0.01595306396484375,0.019479164481163026
cnn,k3,r5,0,250,train,0.13218575480668132,0.013392329216003418,0.01960348101282442
cnn,k3,r5,0,250,test,0.13550385664670073,0.013641357421875,0.019509255699813367
cnn,k3,r5,0,500,train,0.10548731736019798,-0.025495529174804688,0.020372758997050492
cnn,k3,r5,0,500,test,0.1173066956534149,-0.02645289897918701,0.02030892260372639
cnn,k3,r4,0,10,train,0.3731121060604956,0.08292031288146973,0.018251031931293637
cnn,k3,r4,0,10,test,0.3445751973056629,0.061310648918151855,0.01819801852107048
cnn,k3,r4,0,50,train,0.15017720140069546,0.012879610061645508,0.019649878928535862
cnn,k3,r4,0,50,test,0.11345175544858233,0.0031151771545410156,0.01936655752360821
cnn,k3,r4,0,100,train,0.11240255602259708,-0.09151363372802734,0.02171727358118484
cnn,k3,r4,0,100,test,0.08835001430152878,-0.09495210647583008,0.021270326152443886
cnn,k3,r4,0,200,train,0.1097829538998742,-0.04100048542022705,0.02072269796721033
cnn,k3,r4,0,200,test,0.089512325767855,-0.048995375633239746,0.020294675789773464
cnn,k3,r4,0,250,train,0.10994591184745794,-0.04549062252044678,0.020811250131275202
cnn,k3,r4,0,250,test,0.08265014392938536,-0.05406355857849121,0.020404834859073163
cnn,k3,r4,0,500,train,0.09368960478592865,-0.004512429237365723,0.019999716783294808
cnn,k3,r4,0,500,test,0.09029168855804193,-0.003819108009338379,0.019315950572490692
cnn,k3,r7,0,10,train,0.33609636224636175,0.11163103580474854,0.018465357195389897
cnn,k3,r7,0,10,test,0.3122708116810188,0.09728479385375977,0.018740014359354972
cnn,k3,r7,0,50,train,0.23046740749615496,0.05045896768569946,0.019752961926554378
cnn,k3,r7,0,50,test,0.21248966329071534,0.04383587837219238,0.01985999532043934
cnn,k3,r7,0,100,train,0.12268182757028405,0.006343662738800049,0.0206641010744007
cnn,k3,r7,0,100,test,0.11595499919363617,0.005064845085144043,0.020637532323598863
cnn,k3,r7,0,200,train,0.1213709915710277,-0.028633832931518555,0.02137548023381749
cnn,k3,r7,0,200,test,0.10933420639136923,-0.031001925468444824,0.021657993830740453
cnn,k3,r7,0,250,train,0.1306990658321226,-0.11342012882232666,0.023133562726748956
cnn,k3,r7,0,250,test,0.13151426848638745,-0.11297869682312012,0.023299728706479072
cnn,k3,r7,0,500,train,0.06881978751986317,-0.028148412704467773,0.021366303635610116
cnn,k3,r7,0,500,test,0.0732355898685518,-0.02802729606628418,0.021666730381548406
cnn,k3,r2,0,10,train,0.2545424034808437,-0.011057019233703613,0.020321905416877645
cnn,k3,r2,0,10,test,0.23375397855629498,-0.027000904083251953,0.020140064880251884
cnn,k3,r2,0,50,train,0.18878373934515819,0.03478598594665527,0.01939428107518899
cnn,k3,r2,0,50,test,0.173191363606705,0.02973419427871704,0.019102659821510316
cnn,k3,r2,0,100,train,0.10144153533232442,-0.4743548631668091,0.02967427239606255
cnn,k3,r2,0,100,test,0.09827256649020766,-0.4862316846847534,0.029131624847650528
cnn,k3,r2,0,200,train,0.11137937665633747,-0.16212975978851318,0.02338770394389694
cnn,k3,r2,0,200,test,0.10891357216404052,-0.1674504280090332,0.023219280503690244
cnn,k3,r2,0,250,train,0.11691340145242878,-0.023391366004943848,0.020594622537090972
cnn,k3,r2,0,250,test,0.10841959904503234,-0.026019573211669922,0.020260170660912992
cnn,k3,r2,0,500,train,0.07743834156955284,0.0025027990341186523,0.02007495501154178
cnn,k3,r2,0,500,test,0.0722734382743957,0.002245962619781494,0.019514841958880424
cnn,k4,r5,0,10,train,0.07126963424684848,0.0026830434799194336,0.020840522490049664
cnn,k4,r5,0,10,test,0.06040295410189589,-2.110004425048828e-05,0.020598337054252625
cnn,k4,r5,0,50,train,0.04775159661666241,-0.04304492473602295,0.02180303103829685
cnn,k4,r5,0,50,test,0.03500663461676945,-0.04771840572357178,0.02158038839697838
cnn,k4,r5,0,100,train,0.039647841408556574,-0.022418856620788574,0.021367634205441726
cnn,k4,r5,0,100,test,0.03063294112020626,-0.02536165714263916,0.021115266904234885
cnn,k4,r5,0,200,train,0.019338875968356907,-0.001937270164489746,0.020918707338136597
cnn,k4,r5,0,200,test,0.011466203630999816,-0.0017790794372558594,0.020529290474951268
cnn,k4,r5,0,250,train,0.01082897167702358,-0.0027036666870117188,0.020935386368954503
cnn,k4,r5,0,250,test,0.006155844689026024,-0.00369870662689209,0.02055403795093298
cnn,k4,r5,0,500,train,0.021993096279772355,-0.05825352668762207,0.022095429031430063
cnn,k4,r5,0,500,test,0.03320118323161925,-0.06160151958465576,0.021725216321647166
cnn,k4,r4,0,10,train,0.08467868852564293,-0.02277660369873047,0.019024689044607312
cnn,k4,r4,0,10,test,0.061919938869753555,-0.03982222080230713,0.01937177814543247
cnn,k4,r4,0,50,train,0.042633468673226246,-0.1411064863204956,0.02120956513834627
cnn,k4,r4,0,50,test,0.04337218373567375,-0.11951863765716553,0.02083565667271614
cnn,k4,r4,0,100,train,0.05169522107673493,-0.08120572566986084,0.020090616749305474
cnn,k4,r4,0,100,test,0.04864656360119257,-0.06507623195648193,0.019817789271473884
cnn,k4,r4,0,200,train,0.04573801706171512,-0.05751657485961914,0.019720706937683595
cnn,k4,r4,0,200,test,0.041138285835613686,-0.07393574714660645,0.01999012492597103
cnn,k4,r4,0,250,train,0.042553849311628644,-0.05798947811126709,0.019720568195790857
cnn,k4,r4,0,250,test,0.031158876937934288,-0.04466831684112549,0.01953423470258713
cnn,k4,r4,0,500,train,0.01277682740752336,-0.09831655025482178,0.02047363799568769
cnn,k4,r4,0,500,test,0.01686878635939537,-0.07998883724212646,0.020233163982629775
cnn,k4,r7,0,10,train,0.057804835810351396,-0.006510138511657715,0.01883741860326968
cnn,k4,r7,0,10,test,0.03425837393623943,-0.009719371795654297,0.01869284175336361
cnn,k4,r7,0,50,train,0.03820246693583797,-0.046683549880981445,0.019580318935607608
cnn,k4,r7,0,50,test,0.02027569958711961,-0.04539835453033447,0.019366474449634553
cnn,k4,r7,0,100,train,0.026556450858737257,-0.00037276744842529297,0.018717703262442036
cnn,k4,r7,0,100,test,0.02014275195801085,-0.0005199909210205078,0.01851579323410988
cnn,k4,r7,0,200,train,0.02466155245979609,-0.10670828819274902,0.02072679639063977
cnn,k4,r7,0,200,test,0.00677786174788042,-0.10381555557250977,0.02043088376522064
cnn,k4,r7,0,250,train,0.015254141502911628,-0.019385218620300293,0.019096762344643876
cnn,k4,r7,0,250,test,0.008803913575981176,-0.02194035053253174,0.018857127986848354
cnn,k4,r7,0,500,train,-0.0052260050194436886,-0.11408436298370361,0.02087432302131846
cnn,k4,r7,0,500,test,-0.005318511957953298,-0.12035322189331055,0.020670342817902566
cnn,k4,r2,0,10,train,0.08546948834688449,-0.028833746910095215,0.019224952024064566
cnn,k4,r2,0,10,test,0.044338243228744245,-0.038086533546447754,0.01939164437353611
cnn,k4,r2,0,50,train,0.05079847707810551,-0.033151865005493164,0.019295769498536463
cnn,k4,r2,0,50,test,0.031963952823257036,-0.036479949951171875,0.019387926533818246
cnn,k4,r2,0,100,train,0.04869651677480962,-0.003333568572998047,0.01873398287908027
cnn,k4,r2,0,100,test,0.03385762130377268,-0.005380034446716309,0.01880520209670067
cnn,k4,r2,0,200,train,0.051180808386607095,0.0025475025177001953,0.01866907822723324
cnn,k4,r2,0,200,test,0.051589380968491416,0.0025908946990966797,0.018373853340744973
cnn,k4,r2,0,250,train,0.021527191886012452,-0.026951074600219727,0.019218883603005797
cnn,k4,r2,0,250,test,0.02595706259695163,-0.02688288688659668,0.018915790878236294
cnn,k4,r2,0,500,train,0.008393738024311342,-0.23500609397888184,0.023120073349894705
cnn,k4,r2,0,500,test,-0.0035416512924459354,-0.23650848865509033,0.02283642776310444
cnn,k5,r5,0,10,train,0.03857621444258907,-0.016341447830200195,0.021067260519454355
cnn,k5,r5,0,10,test,0.003951163162691895,-0.022228598594665527,0.021484947577118874
cnn,k5,r5,0,50,train,0.01319367582983691,-0.010082244873046875,0.020920171157309885
cnn,k5,r5,0,50,test,-0.012261007393004286,-0.013463497161865234,0.02128508351743221
cnn,k5,r5,0,100,train,0.0046695135051803005,-0.389554500579834,0.02884785683923646
cnn,k5,r5,0,100,test,-0.01622310953779793,-0.3838862180709839,0.02909455671906471
cnn,k5,r5,0,200,train,0.015708960197035465,-0.021405816078186035,0.02121696007010099
cnn,k5,r5,0,200,test,0.004982718725096924,-0.022893786430358887,0.021388686262071133
cnn,k5,r5,0,250,train,0.01649158140298062,-0.23650085926055908,0.02570118583940171
