model,landscape,replicate,fixed_site,data_split,pearson_r,r2,mse_loss,train_epochs
blstm,gb1,r3,0,H,-0.010344234473838088,-0.030148983001708984,0.08531703054904938,
blstm,gb1,r3,0,N,0.00597285682127513,-0.004521846771240234,0.00963389570824802,
blstm,gb1,r3,0,Q,-0.0093836539322536,-0.030057549476623535,0.07620436232537031,
blstm,gb1,r3,1,train,-0.11430721476617767,-0.10199666023254395,0.21378285437822342,
blstm,gb1,r3,1,F,-0.06791128242997779,-0.08073651790618896,0.19057630188763142,
blstm,gb1,r3,1,R,-0.11417987249448691,-0.08257389068603516,0.25775614008307457,
blstm,gb1,r3,1,T,-0.0879076205433531,-0.12278950214385986,0.05288117565214634,
blstm,gb1,r3,1,Y,-0.06669556057377768,-0.08299493789672852,0.3546061161905527,
blstm,gb1,r3,1,G,-0.07005204276475363,-0.11221778392791748,0.030875197611749172,
blstm,gb1,r3,1,I,-0.11632185719371058,-0.09449136257171631,0.25540364906191826,
blstm,gb1,r3,1,S,-0.10749420103371454,-0.08459234237670898,0.2145610824227333,
blstm,gb1,r3,1,L,-0.08896027888988067,-0.11681520938873291,0.054034361615777016,
blstm,gb1,r3,1,K,-0.10799525981384317,-0.08925902843475342,0.15281857922673225,
blstm,gb1,r3,1,M,-0.10034840759926666,-0.13315212726593018,0.04766945447772741,
blstm,gb1,r3,1,W,-0.10558460737036723,-0.08066034317016602,0.5709938779473305,
blstm,gb1,r3,1,D,-0.10674766460758045,-0.09875690937042236,0.09138507675379515,
blstm,gb1,r3,1,C,-0.12162770643632975,-0.12752807140350342,0.1336342953145504,
blstm,gb1,r3,1,P,-0.03830932530074427,-0.15220296382904053,0.014615498483181,
blstm,gb1,r3,1,A,-0.10701701861746749,-0.08203911781311035,0.21507593616843224,
blstm,gb1,r3,1,E,-0.09781409371485793,-0.15914857387542725,0.032235068967565894,
blstm,gb1,r3,1,H,-0.1082526950731228,-0.09834909439086914,0.29444534331560135,
blstm,gb1,r3,1,N,-0.10614182111771442,-0.08311176300048828,0.2209453396499157,
blstm,gb1,r3,1,Q,-0.10722858933075974,-0.10690486431121826,0.09832463040947914,
blstm,gb1,r3,2,train,0.00485963774206228,-3.2135825157165527,0.0018235999741591513,
blstm,gb1,r3,2,F,-0.019929033866606716,-0.13660025596618652,0.47888900339603424,
blstm,gb1,r3,2,R,0.03218750399113318,-1.0020473003387451,0.003433739737374708,
blstm,gb1,r3,2,T,0.06248863383752795,-25.374664306640625,0.0016211268957704306,
blstm,gb1,r3,2,Y,0.00037974944864629934,-0.1975853443145752,0.03711723675951362,
blstm,gb1,r3,2,G,0.03825791846119686,-0.3348393440246582,0.7378318160772324,
blstm,gb1,r3,2,I,0.022090716743242478,-3.47926664352417,0.0022671153128612787,
blstm,gb1,r3,2,S,0.06582467380526014,-0.17289209365844727,0.023081235587596893,
blstm,gb1,r3,2,L,0.03640236692921506,-0.1294153928756714,0.6289582252502441,
blstm,gb1,r3,2,K,0.045150689824372314,-9.918858528137207,0.0015799365937709808,
blstm,gb1,r3,2,M,0.04687163482190826,-0.12449872493743896,0.22472303174436092,
blstm,gb1,r3,2,W,-0.04339676379680263,-0.898513674736023,0.004753094050101936,
blstm,gb1,r3,2,D,0.04772101935228468,-60.92953872680664,0.0014360767672769725,
blstm,gb1,r3,2,V,-0.007635971691827836,-0.326263427734375,0.01040884805843234,
blstm,gb1,r3,2,C,0.09592398444994388,-0.15790951251983643,0.73648801445961,
blstm,gb1,r3,2,P,0.07683548403286639,-35.368003845214844,0.0013787617208436131,
blstm,gb1,r3,2,A,0.10283253692793881,-0.11968410015106201,0.5109366476535797,
blstm,gb1,r3,2,E,0.0028368297928111907,-3.958004951477051,0.0016331429942511022,
blstm,gb1,r3,2,H,0.08672898964243969,-20.040451049804688,0.0014596340770367533,
blstm,gb1,r3,2,N,0.04177529054267903,-0.5725923776626587,0.00512436026474461,
blstm,gb1,r3,3,train,0.17183094470003546,0.0009366869926452637,0.028246406000107527,
blstm,gb1,r3,3,F,0.19295292710952533,2.9027462005615234e-05,0.06421363752451725,
blstm,gb1,r3,3,R,0.1492374678386007,-32.29316711425781,0.0004959884463460185,
blstm,gb1,r3,3,T,-0.08899189191975909,-0.058931708335876465,0.2209208570420742,
blstm,gb1,r3,3,Y,0.13573694112757068,-0.03339099884033203,0.0030298601996037178,
blstm,gb1,r3,3,G,-0.15412871833665176,-0.14960956573486328,0.8240994513034821,
blstm,gb1,r3,3,S,0.07843964853343777,-0.02305901050567627,0.09303427301347256,
blstm,gb1,r3,3,L,0.17638584114818603,-0.013396024703979492,0.06440387203474529,
