model,landscape,replicate,train_regime,cv_fold,test_data,pearson_r,r2,mse_loss,train_epochs
gb,k4,r4,M0-M4,0,M4,0.547159719,0.28133055,0.013206796,
gb,k4,r4,M0-M4,0,M5,0.357874953,-0.220408322,0.023086514,
gb,k4,r4,M0-M4,0,M6,-0.023568502,-0.907022364,0.034306627,
gb,k4,r4,M0-M5,0,train,0.999890071,0.999756022,4.56E-06,
gb,k4,r4,M0-M5,0,M1,0.951745762,0.742643548,0.010957386,
gb,k4,r4,M0-M5,0,M2,0.797373494,0.613990182,0.00741028,
gb,k4,r4,M0-M5,0,M3,0.832894343,0.667049118,0.007240705,
gb,k4,r4,M0-M5,0,M4,0.771114677,0.581064789,0.00769866,
gb,k4,r4,M0-M5,0,M5,0.668457793,0.446315153,0.010474079,
gb,k4,r4,M0-M5,0,M6,0.404323449,-0.079459432,0.019419076,
gb,k4,r4,M0-M6,0,train,0.999650508,0.999185449,1.52E-05,
gb,k4,r4,M0-M6,0,M1,0.91986824,0.742457158,0.010965322,
gb,k4,r4,M0-M6,0,M2,0.800161692,0.625507056,0.007189189,
gb,k4,r4,M0-M6,0,M3,0.820092523,0.643621563,0.007750185,
gb,k4,r4,M0-M6,0,M4,0.790783407,0.613377032,0.007104867,
gb,k4,r4,M0-M6,0,M5,0.795816074,0.619747755,0.007193247,
gb,k4,r4,M0-M6,0,M6,0.793658797,0.616623516,0.006896801,
gb,k4,r0,M0-M1,0,train,1,1,8.32E-32,
gb,k4,r0,M0-M1,0,M1,-0.150616681,-6.343931915,0.0180238,
gb,k4,r0,M0-M1,0,M2,0.497628022,0.1782288,0.017937079,
gb,k4,r0,M0-M1,0,M3,0.089419122,-0.759621959,0.032550179,
gb,k4,r0,M0-M1,0,M4,0.043352332,-0.830613438,0.032963897,
gb,k4,r0,M0-M1,0,M5,-0.010710883,-0.887280762,0.0333404,
gb,k4,r0,M0-M1,0,M6,-0.015982391,-0.751646561,0.032619945,
gb,k4,r0,M0-M2,0,train,1,1,2.00E-28,
gb,k4,r0,M0-M2,0,M1,0.458685122,-0.665075282,0.004086501,
gb,k4,r0,M0-M2,0,M2,0.423189778,0.13403028,0.018901815,
gb,k4,r0,M0-M2,0,M3,0.252898955,-0.31491477,0.024323811,
gb,k4,r0,M0-M2,0,M4,-0.026812784,-0.88469153,0.033937683,
gb,k4,r0,M0-M2,0,M5,0.016611809,-0.81313694,0.032030587,
gb,k4,r0,M0-M2,0,M6,-0.003453474,-0.788230895,0.033301235,
gb,k4,r0,M0-M3,0,train,1,1,9.85E-13,
gb,k4,r0,M0-M3,0,M1,0.846832832,0.6992282,0.000738167,
gb,k4,r0,M0-M3,0,M2,0.714452603,0.456717226,0.011858418,
gb,k4,r0,M0-M3,0,M3,0.419677332,0.122472245,0.016232854,
gb,k4,r0,M0-M3,0,M4,0.263712982,-0.523687062,0.027437067,
gb,k4,r0,M0-M3,0,M5,-0.003161318,-1.115158304,0.037366048,
gb,k4,r0,M0-M3,0,M6,0.024159532,-1.052724517,0.038226753,
gb,k4,r0,M0-M4,0,train,0.999996825,0.999993345,1.24E-07,
gb,k4,r0,M0-M4,0,M1,0.57326102,0.197396652,0.001969784,
gb,k4,r0,M0-M4,0,M2,0.837197775,0.657674044,0.007472065,
gb,k4,r0,M0-M4,0,M3,0.708906249,0.494395803,0.009352865,
gb,k4,r0,M0-M4,0,M4,0.546102132,0.274413162,0.013065658,
gb,k4,r0,M0-M4,0,M5,0.341764419,-0.314677133,0.023224876,
gb,k4,r0,M0-M4,0,M6,-0.007685934,-0.882900323,0.035064211,
gb,k4,r0,M0-M5,0,train,0.99988334,0.999740449,4.79E-06,
gb,k4,r0,M0-M5,0,M1,0.802497988,0.631887355,0.000903438,
gb,k4,r0,M0-M5,0,M2,0.851761744,0.684279848,0.006891331,
gb,k4,r0,M0-M5,0,M3,0.778343452,0.593405013,0.007521354,
gb,k4,r0,M0-M5,0,M4,0.760189895,0.568350526,0.007772722,
gb,k4,r0,M0-M5,0,M5,0.657828923,0.43019596,0.010066067,
gb,k4,r0,M0-M5,0,M6,0.41727966,-0.063115887,0.019797819,
gb,k4,r0,M0-M6,0,train,0.999645163,0.999175819,1.52E-05,
gb,k4,r0,M0-M6,0,M1,0.772350317,0.565348899,0.00106674,
gb,k4,r0,M0-M6,0,M2,0.845122414,0.664470873,0.007323708,
gb,k4,r0,M0-M6,0,M3,0.773734956,0.584388952,0.007688137,
gb,k4,r0,M0-M6,0,M4,0.79381489,0.616284853,0.006909567,
gb,k4,r0,M0-M6,0,M5,0.789792762,0.611550833,0.006862281,
gb,k4,r0,M0-M6,0,M6,0.794050363,0.617150632,0.007129592,
gb,k4,r7,M0-M1,0,train,1,1,8.12E-32,
gb,k4,r7,M0-M1,0,M1,0.782770363,-0.206492269,0.008990459,
gb,k4,r7,M0-M1,0,M2,-0.018750234,-1.908476889,0.05545797,
gb,k4,r7,M0-M1,0,M3,-0.117953691,-2.620711632,0.070640212,
gb,k4,r7,M0-M1,0,M4,-0.004661959,-2.540078385,0.069294058,
gb,k4,r7,M0-M1,0,M5,0.014482534,-3.030332347,0.075611591,
gb,k4,r7,M0-M1,0,M6,0.034490388,-3.434503282,0.082918546,
gb,k4,r7,M0-M2,0,train,1,1,4.83E-28,
gb,k4,r7,M0-M2,0,M1,0.736978216,0.414957066,0.004359584,
gb,k4,r7,M0-M2,0,M2,0.146672406,-0.411136993,0.02690714,
gb,k4,r7,M0-M2,0,M3,0.241151888,-0.423641291,0.027775292,
gb,k4,r7,M0-M2,0,M4,-0.01775972,-0.867985951,0.036564254,
gb,k4,r7,M0-M2,0,M5,0.014153647,-0.866333123,0.035013593,
gb,k4,r7,M0-M2,0,M6,-0.016108396,-0.865799009,0.034887637,
gb,k4,r7,M0-M3,0,train,1,1,2.21E-12,
gb,k4,r7,M0-M3,0,M1,0.817308833,0.57105241,0.003196403,
gb,k4,r7,M0-M3,0,M2,0.520949008,0.255054101,0.014204406,
gb,k4,r7,M0-M3,0,M3,0.497953017,0.213598824,0.015342715,
gb,k4,r7,M0-M3,0,M4,0.276984102,-0.432363465,0.02803731,
gb,k4,r7,M0-M3,0,M5,-0.016414979,-1.071973191,0.038871531,
gb,k4,r7,M0-M3,0,M6,0.00439101,-1.029555475,0.037949637,
gb,k4,r7,M0-M4,0,train,0.999996967,0.999993642,1.19E-07,
gb,k4,r7,M0-M4,0,M1,0.729062404,0.507039464,0.003673411,
gb,k4,r7,M0-M4,0,M2,0.716362265,0.500104095,0.009531866,
gb,k4,r7,M0-M4,0,M3,0.726986868,0.514722906,0.009467773,
gb,k4,r7,M0-M4,0,M4,0.56137361,0.300630081,0.013689578,
gb,k4,r7,M0-M4,0,M5,0.335886968,-0.237066433,0.023208151,
gb,k4,r7,M0-M4,0,M6,0.011750951,-0.819335381,0.034018837,
gb,k4,r7,M0-M5,0,train,0.999882319,0.999739484,4.86E-06,
gb,k4,r7,M0-M5,0,M1,0.954231066,0.845733133,0.001149556,
gb,k4,r7,M0-M5,0,M2,0.737290417,0.525970577,0.009038652,
gb,k4,r7,M0-M5,0,M3,0.788863546,0.598350386,0.007836198,
gb,k4,r7,M0-M5,0,M4,0.766566992,0.57442294,0.008330313,
gb,k4,r7,M0-M5,0,M5,0.653935722,0.426466891,0.010759845,
gb,k4,r7,M0-M5,0,M6,0.376128517,-0.115261305,0.02085371,
gb,k4,r7,M0-M6,0,train,0.999639784,0.99916445,1.56E-05,
gb,k4,r7,M0-M6,0,M1,0.873749872,0.65559747,0.002566396,
gb,k4,r7,M0-M6,0,M2,0.772704303,0.563386366,0.008325219,
gb,k4,r7,M0-M6,0,M3,0.764908185,0.565342453,0.008480184,
gb,k4,r7,M0-M6,0,M4,0.804976097,0.632191747,0.007199537,
gb,k4,r7,M0-M6,0,M5,0.788187341,0.608208291,0.007350261,
gb,k4,r7,M0-M6,0,M6,0.802958963,0.630460348,0.006909836,
gb,k5,r2,M0-M1,0,train,0.75705679,0.248753878,0.014671504,
gb,k5,r2,M0-M1,0,M1,0.367480129,-0.036421194,0.025602651,
gb,k5,r2,M0-M1,0,M2,0.05734252,-0.068677953,0.016741084,
gb,k5,r2,M0-M1,0,M3,0.002650032,-0.114046997,0.020326086,
gb,k5,r2,M0-M1,0,M4,-0.008629686,-0.125834533,0.02263423,
gb,k5,r2,M0-M1,0,M5,-0.003133886,-0.116657197,0.022324759,
gb,k5,r2,M0-M1,0,M6,0.01627831,-0.111733926,0.022662593,
gb,k5,r2,M0-M2,0,train,0.183279874,0.017743261,0.020385443,
gb,k5,r2,M0-M2,0,M1,0.646094158,0.022087742,0.024157308,
gb,k5,r2,M0-M2,0,M2,0.009385708,-0.023400905,0.016031809,
gb,k5,r2,M0-M2,0,M3,-0.016465354,-0.011636715,0.018457583,
gb,k5,r2,M0-M2,0,M4,0.013817105,-0.004182171,0.020188482,
gb,k5,r2,M0-M2,0,M5,-0.017695574,-0.014491462,0.020282212,
gb,k5,r2,M0-M2,0,M6,0.012107864,-0.010029032,0.020589348,
gb,k5,r2,M0-M3,0,train,0.098476686,0.00493201,0.020332548,
gb,k5,r2,M0-M3,0,M1,0.121781918,-0.000768869,0.024721934,
gb,k5,r2,M0-M3,0,M2,-0.060867485,-0.019366348,0.015968606,
gb,k5,r2,M0-M3,0,M3,0.065579418,0.003190494,0.018187057,
gb,k5,r2,M0-M3,0,M4,-0.043048911,-0.006024988,0.020225531,
gb,k5,r2,M0-M3,0,M5,0.017659768,-0.000428204,0.020001052,
gb,k5,r2,M0-M3,0,M6,0.009522263,-0.001881184,0.020423255,
gb,k5,r2,M0-M4,0,train,0.048080126,0.00125737,0.020080702,
gb,k5,r2,M0-M4,0,M1,0.695508358,0.00886636,0.024483915,
gb,k5,r2,M0-M4,0,M2,-0.276196446,-0.023471696,0.016032918,
gb,k5,r2,M0-M4,0,M3,0.068563285,0.001647391,0.018215211,
gb,k5,r2,M0-M4,0,M4,0.01345902,-0.000679854,0.02011807,
gb,k5,r2,M0-M4,0,M5,-0.014647868,-0.000650257,0.020005491,
gb,k5,r2,M0-M4,0,M6,0.015258979,0.000207096,0.020380685,
gb,k5,r2,M0-M5,0,train,0.028823443,0.000455455,0.020111889,
gb,k5,r2,M0-M5,0,M1,0.66754686,0.006523974,0.024541779,
gb,k5,r2,M0-M5,0,M2,-0.190257152,-0.022473807,0.016017285,
gb,k5,r2,M0-M5,0,M3,-0.009976948,-0.001160191,0.018266436,
gb,k5,r2,M0-M5,0,M4,0.046867823,0.000289666,0.020098579,
gb,k5,r2,M0-M5,0,M5,-0.020756415,-0.000461699,0.020001722,
gb,k5,r2,M0-M5,0,M6,0.018459081,8.71E-05,0.020383132,
gb,k5,r2,M0-M6,0,train,0.026116104,0.000368518,0.020126024,
gb,k5,r2,M0-M6,0,M1,0.583342033,0.00732209,0.024522063,
gb,k5,r2,M0-M6,0,M2,-0.232122143,-0.023111524,0.016027275,
gb,k5,r2,M0-M6,0,M3,-0.013485431,-0.001186927,0.018266924,
gb,k5,r2,M0-M6,0,M4,0.025938048,-0.000187037,0.020108163,
gb,k5,r2,M0-M6,0,M5,-0.013033588,-0.000311138,0.019998712,
gb,k5,r2,M0-M6,0,M6,-0.001561762,-0.00015631,0.020388093,
gb,k5,r4,M0-M1,0,train,0.704009542,0.359185203,0.012154053,
gb,k5,r4,M0-M1,0,M1,,-0.093640201,0.03058692,
gb,k5,r4,M0-M1,0,M2,0.013942864,-0.202202873,0.018634218,
gb,k5,r4,M0-M1,0,M3,0.086081499,-0.144566519,0.023581769,
gb,k5,r4,M0-M1,0,M4,0.012407871,-0.334357343,0.026841501,
gb,k5,r4,M0-M1,0,M5,-0.005306117,-0.388004976,0.028282215,
gb,k5,r4,M0-M1,0,M6,-0.048226447,-0.523733079,0.03133545,
gb,k5,r4,M0-M2,0,train,0.208192459,0.022713637,0.01623461,
gb,k5,r4,M0-M2,0,M1,0.607017656,-0.119849553,0.031319943,
gb,k5,r4,M0-M2,0,M2,0.14514973,-0.07864599,0.016719079,
gb,k5,r4,M0-M2,0,M3,-0.011484191,-0.008098035,0.020770077,
gb,k5,r4,M0-M2,0,M4,0.005725564,-0.008929574,0.020295301,
gb,k5,r4,M0-M2,0,M5,0.0085403,-0.003929857,0.020456238,
gb,k5,r4,M0-M2,0,M6,0.012264451,-0.011346544,0.020798262,
gb,k5,r4,M0-M3,0,train,0.085039841,0.004149744,0.019651962,
gb,k5,r4,M0-M3,0,M1,,-0.156193636,0.032336414,
gb,k5,r4,M0-M3,0,M2,-0.066599366,-0.110071103,0.01720617,
gb,k5,r4,M0-M3,0,M3,0.044054549,0.001301978,0.020576407,
gb,k5,r4,M0-M3,0,M4,-0.020614424,-0.005115058,0.020218569,
gb,k5,r4,M0-M3,0,M5,-0.001153401,-0.001536576,0.020407472,
gb,k5,r4,M0-M3,0,M6,-0.016791121,-0.007535034,0.020719878,
gb,k5,r4,M0-M4,0,train,0.039460422,0.001001038,0.019723719,
gb,k5,r4,M0-M4,0,M1,,-0.172948883,0.032805025,
gb,k5,r4,M0-M4,0,M2,-0.031128306,-0.122776782,0.017403109,
gb,k5,r4,M0-M4,0,M3,-0.054756352,-0.001836712,0.020641074,
gb,k5,r4,M0-M4,0,M4,-0.003557914,-0.001002496,0.020135842,
gb,k5,r4,M0-M4,0,M5,0.009257296,-0.000625798,0.020388914,
gb,k5,r4,M0-M4,0,M6,0.02352916,-0.001167919,0.020588939,
gb,k5,r4,M0-M5,0,train,0.022786039,0.000285644,0.020033781,
gb,k5,r4,M0-M5,0,M1,-0.461156652,-0.168032347,0.032667519,
gb,k5,r4,M0-M5,0,M2,-0.038279708,-0.115775071,0.017294582,
gb,k5,r4,M0-M5,0,M3,0.015443665,0.000123156,0.020600694,
gb,k5,r4,M0-M5,0,M4,0.01014419,-0.001018836,0.020136171,
gb,k5,r4,M0-M5,0,M5,-0.011826914,-0.000540668,0.020387179,
gb,k5,r4,M0-M5,0,M6,7.23E-06,-0.002454189,0.020615391,
gb,k5,r4,M0-M6,0,train,0.01897787,0.00021171,0.020048209,
gb,k5,r4,M0-M6,0,M1,,-0.16771829,0.032658735,
gb,k5,r4,M0-M6,0,M2,-0.070922218,-0.117869277,0.017327042,
gb,k5,r4,M0-M6,0,M3,0.031420741,0.000308073,0.020596885,
gb,k5,r4,M0-M6,0,M4,0.012075635,-0.000849872,0.020132772,
gb,k5,r4,M0-M6,0,M5,-0.008116729,-0.00052876,0.020386936,
gb,k5,r4,M0-M6,0,M6,0.00517277,-0.002182849,0.020609811,
gb,k5,r0,M0-M1,0,train,0.757293871,0.299901185,0.026539019,
gb,k5,r0,M0-M1,0,M1,,-0.661841612,0.009211802,
gb,k5,r0,M0-M1,0,M2,0.005742071,-0.106460548,0.027146601,
gb,k5,r0,M0-M1,0,M3,0.029582163,-0.252274857,0.024804212,
gb,k5,r0,M0-M1,0,M4,0.0056469,-0.287430324,0.025354578,
gb,k5,r0,M0-M1,0,M5,0.007435318,-0.39099328,0.026443025,
gb,k5,r0,M0-M1,0,M6,0.009112054,-0.429555715,0.028613894,
gb,k5,r0,M0-M2,0,train,0.162255564,0.013807384,0.018741502,
gb,k5,r0,M0-M2,0,M1,,-0.536497294,0.008517002,
gb,k5,r0,M0-M2,0,M2,0.046821651,-0.000847577,0.024555426,
gb,k5,r0,M0-M2,0,M3,-0.00480347,-0.004321496,0.01989292,
gb,k5,r0,M0-M2,0,M4,0.035196887,0.000174829,0.019690498,
gb,k5,r0,M0-M2,0,M5,-0.024665175,-0.01015228,0.019203171,
gb,k5,r0,M0-M2,0,M6,0.017865937,-0.004466959,0.020105345,
gb,k5,r0,M0-M3,0,train,0.097629062,0.008047883,0.019288075,
gb,k5,r0,M0-M3,0,M1,,-0.619180362,0.008975325,
gb,k5,r0,M0-M3,0,M2,-0.18900156,-0.021962328,0.025073468,
gb,k5,r0,M0-M3,0,M3,0.010830404,-0.004486791,0.019896194,
gb,k5,r0,M0-M3,0,M4,0.014871409,-0.004310094,0.019778824,
gb,k5,r0,M0-M3,0,M5,0.001898153,-0.010662175,0.019212864,
gb,k5,r0,M0-M3,0,M6,0.023666636,-0.009057915,0.020197237,
gb,k5,r0,M0-M4,0,train,0.034463338,0.000628871,0.019234384,
gb,k5,r0,M0-M4,0,M1,0.800954373,-0.669954567,0.009256773,
gb,k5,r0,M0-M4,0,M2,-0.042049158,-0.000997866,0.024559113,
gb,k5,r0,M0-M4,0,M3,-0.038554065,-0.000817255,0.01982351,
gb,k5,r0,M0-M4,0,M4,0.035930609,0.000605309,0.019682021,
gb,k5,r0,M0-M4,0,M5,-0.011413053,-0.000630645,0.019022163,
gb,k5,r0,M0-M4,0,M6,0.012331183,-0.000234411,0.020020627,
gb,k5,r0,M0-M5,0,train,0.021718748,0.000245063,0.01913961,
gb,k5,r0,M0-M5,0,M1,-0.175520044,-0.684790425,0.00933901,
gb,k5,r0,M0-M5,0,M2,0.005783164,-0.000378022,0.024543905,
gb,k5,r0,M0-M5,0,M3,0.023217562,0.000170302,0.019803949,
gb,k5,r0,M0-M5,0,M4,0.021462007,8.34E-05,0.019692299,
gb,k5,r0,M0-M5,0,M5,-0.016513923,-0.000343384,0.019016702,
gb,k5,r0,M0-M5,0,M6,-0.000593768,-0.000261166,0.020021162,
gb,k5,r0,M0-M6,0,train,0.019484875,0.000159041,0.019233529,
gb,k5,r0,M0-M6,0,M1,-0.175520044,-0.678373864,0.009303443,
gb,k5,r0,M0-M6,0,M2,-0.052822467,-0.00084019,0.024555244,
gb,k5,r0,M0-M6,0,M3,0.032941419,0.000209395,0.019803175,
gb,k5,r0,M0-M6,0,M4,-0.005096872,-0.000168947,0.019697269,
gb,k5,r0,M0-M6,0,M5,-0.033614371,-0.0004153,0.019018069,
gb,k5,r0,M0-M6,0,M6,-0.013745335,-0.000383634,0.020023614,
gb,k5,r7,M0-M1,0,train,0.807387455,0.447210526,0.01042751,
gb,k5,r7,M0-M1,0,M1,,-0.11545531,0.004689111,
gb,k5,r7,M0-M1,0,M2,-0.061554783,-0.159355533,0.026724773,
gb,k5,r7,M0-M1,0,M3,0.022950583,-0.263625079,0.027187351,
gb,k5,r7,M0-M1,0,M4,0.014712618,-0.386634011,0.026774786,
gb,k5,r7,M0-M1,0,M5,-0.006198947,-0.459538548,0.028898617,
gb,k5,r7,M0-M1,0,M6,-0.002009768,-0.546885042,0.029949313,
gb,k5,r7,M0-M2,0,train,0.240206135,0.026455189,0.019597726,
gb,k5,r7,M0-M2,0,M1,0.171853242,-0.148501239,0.004828028,
gb,k5,r7,M0-M2,0,M2,0.035981552,-0.003494132,0.023131949,
gb,k5,r7,M0-M2,0,M3,0.02503203,-0.001877813,0.021555764,
gb,k5,r7,M0-M2,0,M4,0.015380892,-0.005016266,0.019406055,
gb,k5,r7,M0-M2,0,M5,-0.013981571,-0.012187233,0.020041137,
gb,k5,r7,M0-M2,0,M6,0.017307447,-0.007293001,0.019502247,
gb,k5,r7,M0-M3,0,train,0.082346044,0.003563476,0.019420562,
gb,k5,r7,M0-M3,0,M1,0.185002344,-0.03669333,0.004358014,
gb,k5,r7,M0-M3,0,M2,-0.03049309,-0.001779114,0.023092415,
gb,k5,r7,M0-M3,0,M3,-0.023755575,-0.002161499,0.021561867,
gb,k5,r7,M0-M3,0,M4,-0.008027579,-0.001281532,0.01933394,
gb,k5,r7,M0-M3,0,M5,-0.003772964,-0.001359871,0.019826757,
gb,k5,r7,M0-M3,0,M6,-0.003944923,-0.000773257,0.019376018,
gb,k5,r7,M0-M4,0,train,0.039117162,0.001027704,0.020056468,
gb,k5,r7,M0-M4,0,M1,-0.716128514,-0.068472779,0.004491607,
gb,k5,r7,M0-M4,0,M2,0.014826721,1.62E-05,0.02305103,
gb,k5,r7,M0-M4,0,M3,-0.02255411,-0.001139691,0.021539883,
gb,k5,r7,M0-M4,0,M4,-0.004479025,-0.001053258,0.019329532,
gb,k5,r7,M0-M4,0,M5,0.00592926,-3.13E-05,0.01980045,
gb,k5,r7,M0-M4,0,M6,-0.0054097,-0.0007479,0.019375527,
gb,k5,r7,M0-M5,0,train,0.029854328,0.000470344,0.019990208,
gb,k5,r7,M0-M5,0,M1,-0.274260985,-0.094328273,0.004600298,
gb,k5,r7,M0-M5,0,M2,0.170707706,0.001333616,0.023020662,
gb,k5,r7,M0-M5,0,M3,-0.01483214,-0.000351419,0.021522923,
gb,k5,r7,M0-M5,0,M4,-0.034383861,-0.001284487,0.019333997,
gb,k5,r7,M0-M5,0,M5,0.007035348,-8.87E-05,0.019801588,
gb,k5,r7,M0-M5,0,M6,0.014224772,5.81E-05,0.019359922,
gb,k5,r7,M0-M6,0,train,0.023242243,0.000297988,0.019923619,
gb,k5,r7,M0-M6,0,M1,-0.388185653,-0.094126477,0.004599449,
gb,k5,r7,M0-M6,0,M2,0.170655653,0.001184704,0.023024095,
gb,k5,r7,M0-M6,0,M3,-0.028089678,-0.000500294,0.021526126,
gb,k5,r7,M0-M6,0,M4,-0.036591204,-0.001225829,0.019332865,
gb,k5,r7,M0-M6,0,M5,0.003344713,-0.000122104,0.019802249,
gb,k5,r7,M0-M6,0,M6,0.021371287,8.47E-05,0.019359407,
linear,k0,r2,M0-M1,0,train,0.435928457,-1.562128527,0.016391717,23
linear,k0,r2,M0-M1,0,M1,0.064662483,-1.014639947,0.020373208,
linear,k0,r2,M0-M1,0,M2,0.225358578,-1.41719397,0.036315262,
linear,k0,r2,M0-M1,0,M3,0.331089237,-1.473422412,0.03816393,
linear,k0,r2,M0-M1,0,M4,0.258203917,-1.522252902,0.050207317,
linear,k0,r2,M0-M1,0,M5,0.229145422,-1.617711449,0.058835898,
linear,k0,r2,M0-M1,0,M6,0.162691252,-1.837739664,0.06363795,
linear,k0,r2,M0-M2,0,train,0.996474247,0.992849104,8.62E-05,87
linear,k0,r2,M0-M2,0,M1,0.99991712,0.892153124,0.00109061,
linear,k0,r2,M0-M2,0,M2,0.999579346,0.998484583,2.28E-05,
linear,k0,r2,M0-M2,0,M3,0.999485705,0.912095171,0.001356337,
linear,k0,r2,M0-M2,0,M4,0.999516961,0.748115801,0.005013943,
linear,k0,r2,M0-M2,0,M5,0.99953306,0.514729288,0.010927506,
linear,k0,r2,M0-M2,0,M6,0.999516531,0.147455331,0.019094837,
linear,k0,r2,M0-M3,0,train,0.99994042,0.999880809,1.29E-06,21
linear,k0,r2,M0-M3,0,M1,0.999999657,0.995255297,4.80E-05,
linear,k0,r2,M0-M3,0,M2,0.999998978,0.999306697,1.04E-05,
linear,k0,r2,M0-M3,0,M3,0.99999889,0.999979763,3.12E-07,
linear,k0,r2,M0-M3,0,M4,0.999998966,0.999102125,1.79E-05,
linear,k0,r2,M0-M3,0,M5,0.999998891,0.997215215,6.27E-05,
linear,k0,r2,M0-M3,0,M6,0.999998767,0.993981514,0.000134822,
linear,k0,r2,M0-M4,0,train,0.999971995,0.999927407,1.43E-06,10
linear,k0,r2,M0-M4,0,M1,0.999998514,0.998614002,1.40E-05,
linear,k0,r2,M0-M4,0,M2,0.999990597,0.999625328,5.63E-06,
linear,k0,r2,M0-M4,0,M3,0.999989252,0.999943015,8.79E-07,
linear,k0,r2,M0-M4,0,M4,0.999990549,0.999931364,1.37E-06,
linear,k0,r2,M0-M4,0,M5,0.99999023,0.999685176,7.09E-06,
linear,k0,r2,M0-M4,0,M6,0.999990921,0.999199947,1.79E-05,
linear,k0,r2,M0-M5,0,train,0.999999777,0.999999125,1.80E-08,9
linear,k0,r2,M0-M5,0,M1,0.999999904,0.999990041,1.01E-07,
linear,k0,r2,M0-M5,0,M2,0.999999886,0.999995556,6.68E-08,
linear,k0,r2,M0-M5,0,M3,0.999999821,0.999997162,4.38E-08,
linear,k0,r2,M0-M5,0,M4,0.999999834,0.999998841,2.31E-08,
linear,k0,r2,M0-M5,0,M5,0.999999822,0.999999477,1.17E-08,
linear,k0,r2,M0-M5,0,M6,0.999999799,0.999999595,9.09E-09,
linear,k0,r2,M0-M6,0,train,1,0.999999999,1.23E-11,9
linear,k0,r2,M0-M6,0,M1,1,1,3.84E-12,
linear,k0,r2,M0-M6,0,M2,1,1,5.08E-12,
linear,k0,r2,M0-M6,0,M3,1,0.999999999,8.10E-12,
linear,k0,r2,M0-M6,0,M4,1,1,9.84E-12,
linear,k0,r2,M0-M6,0,M5,1,0.999999999,1.22E-11,
linear,k0,r2,M0-M6,0,M6,1,0.999999999,1.44E-11,
linear,k0,r4,M0-M1,0,train,0.74641078,0.380716303,0.002869856,32
linear,k0,r4,M0-M1,0,M1,0.266925833,-3.837997384,0.014293622,
linear,k0,r4,M0-M1,0,M2,0.508513152,-2.296591627,0.020687709,
linear,k0,r4,M0-M1,0,M3,0.638791223,-4.374824526,0.060299244,
linear,k0,r4,M0-M1,0,M4,0.65344041,-7.870995833,0.124447323,
linear,k0,r4,M0-M1,0,M5,0.659690924,-11.30768531,0.215731606,
linear,k0,r4,M0-M1,0,M6,0.682006723,-15.8896889,0.338948533,
linear,k0,r4,M0-M2,0,train,0.999143204,0.998260875,1.51E-05,87
linear,k0,r4,M0-M2,0,M1,0.999826447,0.950411951,0.000146505,
linear,k0,r4,M0-M2,0,M2,0.999638566,0.999231446,4.82E-06,
linear,k0,r4,M0-M2,0,M3,0.99971686,0.984524953,0.000173612,
linear,k0,r4,M0-M2,0,M4,0.999677721,0.953940472,0.000646149,
linear,k0,r4,M0-M2,0,M5,0.999709541,0.919430517,0.001412825,
linear,k0,r4,M0-M2,0,M6,0.999715899,0.876087169,0.002493904,
linear,k0,r4,M0-M3,0,train,0.999918352,0.999826243,1.27E-06,29
linear,k0,r4,M0-M3,0,M1,0.999999336,0.983065895,5.00E-05,
linear,k0,r4,M0-M3,0,M2,0.999998791,0.998177267,1.14E-05,
linear,k0,r4,M0-M3,0,M3,0.999998774,0.999982514,1.96E-07,
linear,k0,r4,M0-M3,0,M4,0.999998813,0.998767859,1.73E-05,
linear,k0,r4,M0-M3,0,M5,0.999998794,0.996447211,6.23E-05,
linear,k0,r4,M0-M3,0,M6,0.99999884,0.993280688,0.0001352,
linear,k0,r4,M0-M4,0,train,0.999996268,0.999991965,1.20E-07,11
linear,k0,r4,M0-M4,0,M1,0.999999712,0.998898617,3.25E-06,
linear,k0,r4,M0-M4,0,M2,0.999999495,0.999790241,1.32E-06,
linear,k0,r4,M0-M4,0,M3,0.999999707,0.999978534,2.41E-07,
linear,k0,r4,M0-M4,0,M4,0.999999732,0.999997253,3.85E-08,
linear,k0,r4,M0-M4,0,M5,0.999999785,0.99996029,6.96E-07,
linear,k0,r4,M0-M4,0,M6,0.999999842,0.999890703,2.20E-06,
linear,k0,r4,M0-M5,0,train,0.999999456,0.999998736,2.36E-08,9
linear,k0,r4,M0-M5,0,M1,0.999999596,0.999950834,1.45E-07,
linear,k0,r4,M0-M5,0,M2,0.999999169,0.99998767,7.74E-08,
linear,k0,r4,M0-M5,0,M3,0.999999457,0.999996987,3.38E-08,
linear,k0,r4,M0-M5,0,M4,0.999999472,0.999998827,1.65E-08,
linear,k0,r4,M0-M5,0,M5,0.999999532,0.999998623,2.42E-08,
linear,k0,r4,M0-M5,0,M6,0.999999589,0.999997187,5.70E-08,
linear,k0,r4,M0-M6,0,train,1,1,5.65E-12,9
linear,k0,r4,M0-M6,0,M1,1,0.999999995,1.46E-11,
linear,k0,r4,M0-M6,0,M2,1,0.999999999,8.98E-12,
linear,k0,r4,M0-M6,0,M3,1,0.999999999,8.37E-12,
linear,k0,r4,M0-M6,0,M4,1,0.999999999,7.11E-12,
linear,k0,r4,M0-M6,0,M5,1,1,5.74E-12,
linear,k0,r4,M0-M6,0,M6,1,1,4.62E-12,
linear,k0,r0,M0-M1,0,train,0.409999435,-0.951178404,0.013307014,19
