model,landscape,replicate,fixed_site,data_split,pearson_r,r2,mse_loss,train_epochs
cnn,k1,r0,0,D,0.7212201036343768,0.5120702385902405,0.011439483379945159,
cnn,k1,r0,1,train,0.999143842473747,0.9981816411018372,4.407262804306811e-05,
cnn,k1,r0,1,F,0.5800908225388665,-0.5711413621902466,0.04106743447482586,
cnn,k1,r0,1,C,0.5933367101871071,0.23575764894485474,0.019005320500582457,
cnn,k1,r0,1,G,0.3134865974348402,-1.3931262493133545,0.03193985717371106,
cnn,k1,r0,1,E,0.5562830234327857,-0.2868156433105469,0.017791481222957373,
cnn,k1,r0,1,D,0.5801766183609616,-0.26182329654693604,0.01661163615062833,
cnn,k1,r0,2,train,0.9986510188457344,0.9971058368682861,5.8568384702084586e-05,
cnn,k1,r0,2,F,0.6615355749093159,0.4062308073043823,0.010451134061440825,
cnn,k1,r0,2,C,0.6770367299427587,-0.47592103481292725,0.02590755606070161,
cnn,k1,r0,2,G,0.8093571989998569,0.5314038395881653,0.010438462137244642,
cnn,k1,r0,2,E,0.7378288150667263,-0.4763144254684448,0.026960677467286587,
cnn,k1,r0,2,D,0.7963860411602885,0.5988454818725586,0.006783779361285269,
cnn,k1,r0,3,train,0.999106016711794,0.9980924129486084,3.0412936666834867e-05,
cnn,k1,r0,3,F,0.2346278197081207,-1.0742275714874268,0.029534378554672003,
cnn,k1,r0,3,C,0.01066987682168774,-0.44860029220581055,0.02867689449340105,
cnn,k1,r0,3,G,0.5565070774627876,-0.353035569190979,0.029359981883317232,
cnn,k1,r0,3,E,0.18493335587341253,-0.669769287109375,0.023509576451033354,
cnn,k1,r0,3,D,0.2527452938997954,-0.48232126235961914,0.02980652335099876,
cnn,k1,r0,4,train,0.9991077566080595,0.9981648921966553,4.0108326174959075e-05,
cnn,k1,r0,4,F,0.7596308441375786,0.3914731740951538,0.011707817204296589,
cnn,k1,r0,4,C,0.5807516724252757,-0.3892803192138672,0.024537935387343168,
cnn,k1,r0,4,G,0.8730576022697729,0.5598921775817871,0.008488830761052668,
cnn,k1,r0,4,E,0.7532823321464475,-0.9476940631866455,0.039899532683193684,
cnn,k1,r0,4,D,0.8281181038432355,-0.560409665107727,0.030889248475432396,
cnn,k1,r0,5,train,0.9990818052743167,0.9980037212371826,3.870625641866354e-05,
cnn,k1,r0,5,F,0.755535338450489,0.5087697505950928,0.009106711717322469,
