model,landscape,replicate,density,cv_fold,data_split,pearson_r,r2,mse,train_epochs
linear,k3,r7,0.8,0,train,0.12937096582092206,0.01645730443854898,0.02013697028160095,20.0
linear,k3,r7,0.8,0,test,0.10419910526824618,0.009971630959390576,0.020569293573498727,
linear,k3,r7,0.6,0,train,0.12832098050704457,0.016441380539865436,0.020125911994413895,26.0
linear,k3,r7,0.6,0,test,0.10101190780415288,0.009660255236971782,0.020566144213080405,
linear,k3,r7,0.4,0,train,0.13314198782056627,0.017696977779850798,0.020028271013870835,32.0
linear,k3,r7,0.4,0,test,0.11237713505190872,0.01201730752093344,0.020523036643862725,
linear,k3,r7,0.2,0,train,0.1385839930294366,0.019125324447370584,0.01977797131985426,62.0
linear,k3,r7,0.2,0,test,0.09639386216752087,0.006755710817743288,0.02062881551682949,
linear,k4,r2,1.0,0,train,0.05331949998412198,0.0005345057912525819,0.018600584252884512,17.0
linear,k4,r2,1.0,0,test,0.040163329581268094,-0.002422433404118518,0.018749621510505677,
linear,k4,r2,0.8,0,train,0.059508137535491605,0.0012616390006006117,0.018652211129665374,11.0
linear,k4,r2,0.8,0,test,0.03980108483773704,-0.0033685253047233132,0.01877073831856251,
linear,k4,r2,0.6,0,train,0.0576912852274463,0.0024927820071086737,0.01855431276966225,16.0
linear,k4,r2,0.6,0,test,0.029553059549920345,-0.002799101698247153,0.018757513910531997,
linear,k4,r2,0.4,0,train,0.067764207681268,0.000732187630625436,0.01867298176512122,10.0
linear,k4,r2,0.4,0,test,0.047959684731375844,-0.0035410235550914493,0.01878296919167042,
linear,k4,r2,0.2,0,train,0.08995349520579606,0.00665935610976387,0.018885411322116852,19.0
linear,k4,r2,0.2,0,test,0.029666096756918538,-0.00802614524368539,0.01886502392590046,
linear,k4,r4,1.0,0,train,0.06077698996093343,0.0007827286949620982,0.01848364003786915,9.0
linear,k4,r4,1.0,0,test,0.05091474068912787,-0.0010352969237945597,0.01864103376865387,
linear,k4,r4,0.8,0,train,0.05999503429762288,0.0017855250146591173,0.01849942790965239,11.0
linear,k4,r4,0.8,0,test,0.0321587001603353,-0.002957344024027808,0.018678869307041168,
linear,k4,r4,0.6,0,train,0.05958802925978643,0.000897531490101966,0.018406911837783726,12.0
linear,k4,r4,0.6,0,test,0.04084135662780272,-0.004444904140900929,0.01871463507413864,
linear,k4,r4,0.4,0,train,0.06227182206174623,0.0014588699404456396,0.0185556432697922,13.0
linear,k4,r4,0.4,0,test,0.04138517378208518,-0.0024805865097183855,0.018656625971198083,
linear,k4,r4,0.2,0,train,0.08917024600233682,0.006993175158116149,0.018208679743111134,23.0
linear,k4,r4,0.2,0,test,0.03338750866133769,-0.007127725937764451,0.018751098960638046,
linear,k4,r0,1.0,0,train,0.04472876057995443,-0.00199403387533037,0.01836320012807846,15.0
linear,k4,r0,1.0,0,test,0.02022843599899237,-0.007222109207595473,0.018779654800891877,
linear,k4,r0,0.8,0,train,0.05550209580550949,-0.0015585592129343517,0.01832334374388059,20.0
linear,k4,r0,0.8,0,test,0.014631419912181474,-0.010004367577340023,0.018826981633901597,
linear,k4,r0,0.6,0,train,0.050578299825508835,-0.00015040385810860535,0.018352830105207184,10.0
linear,k4,r0,0.6,0,test,0.013571103201381616,-0.006384697514974169,0.01876552067697048,
linear,k4,r0,0.4,0,train,0.054492973565621744,0.00014769298639139006,0.018274269998073578,10.0
linear,k4,r0,0.4,0,test,0.016468559928915154,-0.0074828213727331505,0.018783046305179595,
linear,k4,r0,0.2,0,train,0.07311356245292769,0.004500952001077696,0.01817153301090002,20.0
linear,k4,r0,0.2,0,test,0.03711664238690423,-0.0027753898366287277,0.018690112978219986,
linear,k4,r7,1.0,0,train,0.03884119745236973,0.00010626410974245992,0.018976738676428795,9.0
linear,k4,r7,1.0,0,test,0.030836314670876334,-0.000738032509354003,0.018514975160360336,
linear,k4,r7,0.8,0,train,0.040547780547950794,-0.0017994017452007682,0.019048094749450684,15.0
linear,k4,r7,0.8,0,test,0.04439650040615095,-0.00015155666801835999,0.018508655950427055,
linear,k4,r7,0.6,0,train,0.02969491034027157,-0.004785756764004612,0.01921820251101797,14.0
linear,k4,r7,0.6,0,test,0.026372688164355042,-0.004473722648339562,0.018593663349747658,
linear,k4,r7,0.4,0,train,0.05040081487834773,0.0014291368342647104,0.019130830420181155,12.0
linear,k4,r7,0.4,0,test,0.024694491760159115,-0.0029899151115371225,0.018561030551791192,
linear,k4,r7,0.2,0,train,0.060446481725206926,0.0017138910235795501,0.018687984440475702,19.0
linear,k4,r7,0.2,0,test,0.018552582767646656,-0.0067053974101607405,0.01862717345356941,
linear,k5,r2,1.0,0,train,0.03949570353415634,0.0015543029243634265,0.020014021937784395,22.0
linear,k5,r2,1.0,0,test,0.018523949231605996,-9.928869718578426e-05,0.020410358533263208,
linear,k5,r2,0.8,0,train,0.04425336452012213,0.0019513058276172668,0.01997019723057747,28.0
linear,k5,r2,0.8,0,test,0.020987429083168047,-0.00022097684184241295,0.02041466049849987,
linear,k5,r2,0.6,0,train,0.050596068857487374,0.002477803616006913,0.019931481304493816,31.0
linear,k5,r2,0.6,0,test,0.021816557980879784,-0.0009731976791043095,0.02043091133236885,
linear,k5,r2,0.4,0,train,0.05360881145007373,0.0025072967350959763,0.019577036146074533,43.0
linear,k5,r2,0.4,0,test,0.01583895195646107,-0.0025312309378113795,0.020462488383054735,
linear,k5,r2,0.2,0,train,0.06790819741141707,0.004560038922237997,0.019454015884548426,63.0
linear,k5,r2,0.2,0,test,0.018557470171679965,-0.002616370144361113,0.020457547158002853,
linear,k5,r4,1.0,0,train,0.03883781315634244,0.0013967109022685609,0.020271029617441327,29.0
linear,k5,r4,1.0,0,test,-0.01291820523958242,-0.003104938105635835,0.019606297090649604,
linear,k5,r4,0.8,0,train,0.03841760991061625,0.0012495067638430557,0.02033893937865893,26.0
linear,k5,r4,0.8,0,test,-0.010758996401521195,-0.002871595877195432,0.01960400603711605,
linear,k5,r4,0.6,0,train,0.03883056580296551,0.0012031195060377975,0.02021687003699216,28.0
linear,k5,r4,0.6,0,test,-0.0038554603057482798,-0.003153717204724682,0.019606435671448708,
linear,k5,r4,0.4,0,train,0.05284909394213741,0.0025906951185525884,0.020180446095764637,37.0
linear,k5,r4,0.4,0,test,-0.004349305716395922,-0.005306061951629193,0.019651451706886293,
linear,k5,r4,0.2,0,train,0.06749335921212138,0.0043971317108698615,0.020424298010766506,74.0
linear,k5,r4,0.2,0,test,-0.00659423002166535,-0.007967657070450773,0.019712568446993827,
linear,k5,r0,1.0,0,train,0.03478969831509719,0.0010448215953843265,0.019487145209783,20.0
linear,k5,r0,1.0,0,test,-0.006222261498985722,-0.003106232661221231,0.01908423826098442,
linear,k5,r0,0.8,0,train,0.04455210324752846,0.001856588604957854,0.019553290059169132,29.0
linear,k5,r0,0.8,0,test,-0.006995228899370059,-0.0031348586752018015,0.019084374234080315,
linear,k5,r0,0.6,0,train,0.040742245360043956,0.0014936286212634542,0.019557992335070263,27.0
linear,k5,r0,0.6,0,test,-0.0019317342733387159,-0.0033073499891742575,0.019090564176440238,
linear,k5,r0,0.4,0,train,0.04472851161527723,0.0019200671185513052,0.019568034447729588,43.0
linear,k5,r0,0.4,0,test,-0.009085417422309798,-0.004071046034664905,0.01910749524831772,
linear,k5,r0,0.2,0,train,0.053763722885665305,0.0027888143469584348,0.01959604723379016,68.0
linear,k5,r0,0.2,0,test,0.0011325432713270198,-0.003979722781597195,0.019115107506513594,
linear,k5,r7,1.0,0,train,0.036700608718308554,0.0012556334562873195,0.020013320798936644,18.0
linear,k5,r7,1.0,0,test,-0.005043685619199216,-0.0026420434006868554,0.01972907707095146,
linear,k5,r7,0.8,0,train,0.04586456971755892,0.001976138610854772,0.02009612073500951,25.0
linear,k5,r7,0.8,0,test,0.006671310351341889,-0.0020561494120696633,0.019716770201921464,
linear,k5,r7,0.6,0,train,0.0504233548756485,0.0023500005343218833,0.020105199380354447,34.0
linear,k5,r7,0.6,0,test,0.0019604329953921856,-0.003323688526904345,0.019736753404140474,
linear,k5,r7,0.4,0,train,0.050011363176226,0.0021557520155878196,0.01998654520139098,31.0
linear,k5,r7,0.4,0,test,0.0027365948957692606,-0.004221535443526214,0.019753006845712663,
linear,k5,r7,0.2,0,train,0.06624373561251307,0.004221893781005681,0.019607865251600742,68.0
linear,k5,r7,0.2,0,test,-0.0036011093365988997,-0.007010363950249898,0.019812815263867377,
mlp,k0,r2,1.0,0,train,0.9998260746493761,0.9996121108869743,8.183395972369717e-06,11.0
mlp,k0,r2,1.0,0,test,0.9998049383905309,0.9995732820929678,9.23832722037332e-06,
mlp,k0,r2,0.8,0,train,0.9999918312013553,0.9999801539910366,4.1735151323033885e-07,17.0
mlp,k0,r2,0.8,0,test,0.9999916550926116,0.9999801265530417,4.2480395450184006e-07,
mlp,k0,r2,0.6,0,train,0.9999931524994536,0.9999852391515488,3.119918016058033e-07,20.0
mlp,k0,r2,0.6,0,test,0.9999916916427887,0.9999825566225924,3.8311527532641777e-07,
mlp,k0,r2,0.4,0,train,0.9998821248576164,0.9997360627643394,5.6287726124537585e-06,16.0
mlp,k0,r2,0.4,0,test,0.9998704823499479,0.9997085721257739,6.277555803535506e-06,
mlp,k0,r2,0.2,0,train,0.9999125383291358,0.9998230410096123,3.6660197793025873e-06,29.0
mlp,k0,r2,0.2,0,test,0.9998986265107493,0.9997963344430542,4.35567626482225e-06,
mlp,k0,r4,1.0,0,train,0.9999212091025996,0.9998073159218496,4.045989319485288e-06,11.0
mlp,k0,r4,1.0,0,test,0.9999161900114288,0.9997973188977709,4.229897240293212e-06,
mlp,k0,r4,0.8,0,train,0.999859565702788,0.9996402189935689,7.6195270594325845e-06,12.0
mlp,k0,r4,0.8,0,test,0.9998496583015093,0.9996207283349857,7.937180271255784e-06,
mlp,k0,r4,0.6,0,train,0.9998291822473436,0.9996530091477505,7.3760029822138184e-06,13.0
mlp,k0,r4,0.6,0,test,0.9998072068531683,0.9996112745133604,8.07995902505354e-06,
mlp,k0,r4,0.4,0,train,0.9998744226938273,0.9997012838358761,6.404028169981757e-06,15.0
mlp,k0,r4,0.4,0,test,0.9998585451271521,0.9996701969259053,6.895587466715369e-06,
mlp,k0,r4,0.2,0,train,0.9999203529273002,0.9998326845102095,3.5732767855733982e-06,26.0
mlp,k0,r4,0.2,0,test,0.9998963265981085,0.999782348537402,4.5397443500405645e-06,
mlp,k0,r0,1.0,0,train,0.9999408464145708,0.9998804339332508,2.6651521717499953e-06,12.0
mlp,k0,r0,1.0,0,test,0.9999408301931004,0.999880481148171,2.763391148619121e-06,
mlp,k0,r0,0.8,0,train,0.9999931325488366,0.9999838438793889,3.6110612692633975e-07,15.0
mlp,k0,r0,0.8,0,test,0.999991785396586,0.9999809826026226,4.3356199057598134e-07,
mlp,k0,r0,0.6,0,train,0.9999226158892527,0.9997913328573097,4.677544273528673e-06,13.0
mlp,k0,r0,0.6,0,test,0.9999184005888864,0.999779153916403,5.089107708045048e-06,
mlp,k0,r0,0.4,0,train,0.9998227694466797,0.9996311676778689,8.37024981592549e-06,15.0
mlp,k0,r0,0.4,0,test,0.9997953192700657,0.9995703879952942,9.844577289186417e-06,
mlp,k0,r0,0.2,0,train,0.9999012468761166,0.9997925431316498,4.607261303135601e-06,26.0
mlp,k0,r0,0.2,0,test,0.9998634877034529,0.9997128500830748,6.604197460546857e-06,
mlp,k0,r7,1.0,0,train,0.9998955878124232,0.9997798621419929,5.061321979538709e-06,11.0
mlp,k0,r7,1.0,0,test,0.9998899707733206,0.9997689213311628,5.205647539696656e-06,
mlp,k0,r7,0.8,0,train,0.9999955154792222,0.9999782322556806,4.968057851328922e-07,18.0
mlp,k0,r7,0.8,0,test,0.9999950851755061,0.9999768538835921,5.169220912648598e-07,
mlp,k0,r7,0.6,0,train,0.9999933265997146,0.99998160492456,4.2059418154332723e-07,18.0
mlp,k0,r7,0.6,0,test,0.9999926528446589,0.999980307331019,4.424048029250116e-07,
mlp,k0,r7,0.4,0,train,0.9999692400163624,0.9999133878019157,1.9874466090641363e-06,22.0
mlp,k0,r7,0.4,0,test,0.9999670710825908,0.9999093133269013,2.0307742943259656e-06,
mlp,k0,r7,0.2,0,train,0.9998341967596408,0.9995500892442047,1.0355309541409952e-05,22.0
mlp,k0,r7,0.2,0,test,0.9997905992867299,0.999468759901066,1.1920283941435628e-05,
mlp,k1,r2,1.0,0,train,0.9995125311060884,0.9988848406585701,2.351728452547257e-05,26.0
mlp,k1,r2,1.0,0,test,0.9994608660749851,0.9987808871472745,2.5572247614036316e-05,
mlp,k1,r2,0.8,0,train,0.999612935508192,0.9991261035752053,1.8553933114162646e-05,35.0
mlp,k1,r2,0.8,0,test,0.9995744781774253,0.999052727123058,1.9919495753129012e-05,
mlp,k1,r2,0.6,0,train,0.9989210718368658,0.9976600769318265,4.941853595400144e-05,28.0
mlp,k1,r2,0.6,0,test,0.9986150047235391,0.9970408997755434,6.214884269866161e-05,
mlp,k1,r2,0.4,0,train,0.9982467849983664,0.9964289697145858,7.58002915972611e-05,27.0
mlp,k1,r2,0.4,0,test,0.997413980937541,0.9947056911736444,0.00011167864577146246,
mlp,k1,r2,0.2,0,train,0.9982410317209509,0.9961859136932821,7.922341137600597e-05,51.0
mlp,k1,r2,0.2,0,test,0.996116328453843,0.9919318563141459,0.00016973724705167116,
mlp,k1,r4,1.0,0,train,0.9995856285038112,0.9991630499986343,1.9163338947691955e-05,27.0
mlp,k1,r4,1.0,0,test,0.9995492086137555,0.9990856849123672,2.0903350741718895e-05,
mlp,k1,r4,0.8,0,train,0.9995938323808591,0.9991387805636296,1.9711900798332256e-05,36.0
mlp,k1,r4,0.8,0,test,0.9995323504870164,0.9990132890591727,2.2455612634075805e-05,
mlp,k1,r4,0.6,0,train,0.998869460534431,0.9977321558454614,5.206068751497448e-05,28.0
mlp,k1,r4,0.6,0,test,0.9986522473760873,0.9973034019543863,6.131237605586649e-05,
mlp,k1,r4,0.4,0,train,0.9986788213634223,0.9970908963231521,6.587680400116369e-05,28.0
mlp,k1,r4,0.4,0,test,0.9982760692270577,0.996297140423746,8.43398316646926e-05,
mlp,k1,r4,0.2,0,train,0.9980621344179974,0.9959363647943987,9.205849528370891e-05,38.0
mlp,k1,r4,0.2,0,test,0.9963433455468251,0.992489461875323,0.00017178036796394736,
mlp,k1,r0,1.0,0,train,0.9995643752191737,0.9990331205859412,1.933365427631591e-05,24.0
mlp,k1,r0,1.0,0,test,0.9995187071303784,0.9989503542528771,2.1272624144330622e-05,
mlp,k1,r0,0.8,0,train,0.9995868138356161,0.9991298616169625,1.7468163787270895e-05,29.0
mlp,k1,r0,0.8,0,test,0.9995515746602283,0.9990704593566185,1.8747471403912642e-05,
mlp,k1,r0,0.6,0,train,0.9994001798229204,0.9987728499358849,2.4880326732686214e-05,30.0
mlp,k1,r0,0.6,0,test,0.999286462391776,0.9985395824001646,2.980397184728645e-05,
mlp,k1,r0,0.4,0,train,0.9980142006501309,0.9958612724538902,8.332340439665131e-05,25.0
mlp,k1,r0,0.4,0,test,0.9975139483739499,0.9947993278831687,0.00010566126729827374,
mlp,k1,r0,0.2,0,train,0.9981429543608583,0.9961558241674889,7.580284000141546e-05,45.0
mlp,k1,r0,0.2,0,test,0.9965361739669887,0.9929865670943229,0.00014188030909281223,
mlp,k1,r7,1.0,0,train,0.9996989760229237,0.999262345521607,1.8047692145429257e-05,25.0
mlp,k1,r7,1.0,0,test,0.999675542905576,0.9992035480057355,1.9151802189298905e-05,
mlp,k1,r7,0.8,0,train,0.9994866498469529,0.9989461106544065,2.5884591620221422e-05,28.0
mlp,k1,r7,0.8,0,test,0.9994107127202345,0.9987910610835559,2.895627767429687e-05,
mlp,k1,r7,0.6,0,train,0.9993076240960145,0.9985766211702807,3.4701877501158215e-05,32.0
mlp,k1,r7,0.6,0,test,0.9991991965260791,0.9983642341143371,3.918213042197749e-05,
mlp,k1,r7,0.4,0,train,0.9987208316602569,0.9974100487488738,6.246101429496775e-05,27.0
mlp,k1,r7,0.4,0,test,0.9982241804534978,0.9964373169090546,8.611990633653477e-05,
mlp,k1,r7,0.2,0,train,0.9986936508290418,0.9972718553719785,6.41568049104535e-05,56.0
mlp,k1,r7,0.2,0,test,0.9973870266754971,0.994760295545931,0.0001263637430383824,
mlp,k2,r2,1.0,0,train,0.9975229041326881,0.9948559860318182,9.382956724086973e-05,46.0
mlp,k2,r2,1.0,0,test,0.9967838067023264,0.9933784931778981,0.0001198896236019209,
mlp,k2,r2,0.8,0,train,0.99691425950059,0.9938356887637962,0.00011256188930322727,46.0
mlp,k2,r2,0.8,0,test,0.9958298958242091,0.9916601890988647,0.00015028993075247855,
mlp,k2,r2,0.6,0,train,0.9947264408320812,0.9894115647268164,0.00019360719703730535,40.0
mlp,k2,r2,0.6,0,test,0.9918661496562071,0.9836038315282551,0.0002988880849443376,
mlp,k2,r2,0.4,0,train,0.9938257103168993,0.9875481606407247,0.00022771419025957584,57.0
mlp,k2,r2,0.4,0,test,0.985293179017216,0.9703214115845877,0.0005377782741561532,
mlp,k2,r2,0.2,0,train,0.9812485080806831,0.962365942675378,0.0006898787687532604,62.0
mlp,k2,r2,0.2,0,test,0.9216568204850492,0.8474805616168636,0.0027641987428069113,
mlp,k2,r4,1.0,0,train,0.998019931560374,0.996031229958628,8.144077812750383e-05,50.0
mlp,k2,r4,1.0,0,test,0.9969544187325382,0.9938975933815104,0.00012140019243815914,
mlp,k2,r4,0.8,0,train,0.9965341762907387,0.9928591894139989,0.00014556951258176316,40.0
mlp,k2,r4,0.8,0,test,0.9946325218078157,0.9891135721621999,0.0002163195749744773,
mlp,k2,r4,0.6,0,train,0.9960351160895382,0.9919940072097255,0.00016488270061513916,44.0
mlp,k2,r4,0.6,0,test,0.9918996873355322,0.9838539103922401,0.00031908286036923527,
mlp,k2,r4,0.4,0,train,0.9951237526537253,0.9902025190493068,0.00019789724865404423,64.0
mlp,k2,r4,0.4,0,test,0.9873866408883853,0.9744882881782403,0.0005053577129729092,
mlp,k2,r4,0.2,0,train,0.982535474454372,0.9652194295728791,0.0007116365013644099,37.0
mlp,k2,r4,0.2,0,test,0.941408916424181,0.8860434150844443,0.0022717385552823545,
mlp,k2,r0,1.0,0,train,0.9965613857595306,0.9926573373585723,0.00016145547392385962,49.0
mlp,k2,r0,1.0,0,test,0.9939297256896172,0.9873606051611155,0.00027290993020869794,
mlp,k2,r0,0.8,0,train,0.9955132092101395,0.9909584012696236,0.00019952709359737734,51.0
mlp,k2,r0,0.8,0,test,0.9904389082686115,0.9808553377682294,0.00041502555832266806,
mlp,k2,r0,0.6,0,train,0.9941669037321413,0.9878698608829495,0.0002707515377551317,47.0
mlp,k2,r0,0.6,0,test,0.98650154647397,0.9723143733846332,0.0005999700515531003,
mlp,k2,r0,0.4,0,train,0.9912487706405378,0.9825712066076375,0.0003914969274774194,57.0
mlp,k2,r0,0.4,0,test,0.972236085803686,0.9446991863888818,0.0012069303542375565,
mlp,k2,r0,0.2,0,train,0.9758983579745795,0.9523604507364152,0.0010639320535119623,52.0
mlp,k2,r0,0.2,0,test,0.8995800626735233,0.8090079579134871,0.004159011505544185,
mlp,k2,r7,1.0,0,train,0.9980712677506153,0.9961046346149564,7.66855480737592e-05,55.0
mlp,k2,r7,1.0,0,test,0.9977489305239462,0.9954856504348244,9.002416627481579e-05,
mlp,k2,r7,0.8,0,train,0.9964542915136031,0.9928845750305356,0.00013953847422574958,40.0
mlp,k2,r7,0.8,0,test,0.9954103222030288,0.9907094880107684,0.00018648218247108161,
mlp,k2,r7,0.6,0,train,0.9945727220728305,0.9889404010163081,0.00021551417805974117,44.0
mlp,k2,r7,0.6,0,test,0.9912266848845213,0.982314970067923,0.00035319836460985244,
mlp,k2,r7,0.4,0,train,0.9943745874696933,0.9879664439234704,0.0002359846948820632,74.0
mlp,k2,r7,0.4,0,test,0.9848488644315081,0.9685713558726494,0.0006311864941380918,
mlp,k2,r7,0.2,0,train,0.9797649992376478,0.9579891308730992,0.0008128345070872456,85.0
mlp,k2,r7,0.2,0,test,0.9108690184721459,0.8256895533288331,0.003495063493028283,
mlp,k3,r2,1.0,0,train,0.9704408790769938,0.9412279473976422,0.0011809438981704023,47.0
mlp,k3,r2,1.0,0,test,0.8501426578244772,0.7216471735006332,0.005452028103172779,
mlp,k3,r2,0.8,0,train,0.9640754565014193,0.929381379983739,0.0014295433492710194,52.0
mlp,k3,r2,0.8,0,test,0.8154816710621202,0.6628007873530193,0.006629455089569092,
mlp,k3,r2,0.6,0,train,0.9571748265981402,0.9160975969335372,0.0017032613236965103,55.0
mlp,k3,r2,0.6,0,test,0.761323000931553,0.5749838019417448,0.008321282267570496,
mlp,k3,r2,0.4,0,train,0.953949564712963,0.9095640245094003,0.001841871242504567,80.0
mlp,k3,r2,0.4,0,test,0.6970039537899654,0.47293280025996476,0.010356685146689415,
mlp,k3,r2,0.2,0,train,0.8863431319288488,0.7822785972898932,0.0044584161369130015,24.0
mlp,k3,r2,0.2,0,test,0.5201899511340493,0.19276681424190067,0.015836132876574992,
mlp,k3,r4,1.0,0,train,0.9737873287482719,0.9474308496953107,0.0010555668452166412,63.0
mlp,k3,r4,1.0,0,test,0.8582100692347491,0.7354656034420357,0.005116822849959135,
mlp,k3,r4,0.8,0,train,0.9715142869711362,0.9438037462901213,0.0011068351877232393,71.0
mlp,k3,r4,0.8,0,test,0.8292607949175216,0.6858759249802047,0.006123484577983618,
mlp,k3,r4,0.6,0,train,0.9612958097943515,0.9228180640770642,0.001518452942202037,59.0
mlp,k3,r4,0.6,0,test,0.7752973008403644,0.5956450685637678,0.007806561235338449,
mlp,k3,r4,0.4,0,train,0.943505208362799,0.8887214041042112,0.00222371966810897,49.0
mlp,k3,r4,0.4,0,test,0.6966668614723202,0.47380581922100307,0.010190135985612869,
mlp,k3,r4,0.2,0,train,0.9111573118659598,0.8272799459892155,0.0034013527329079807,42.0
mlp,k3,r4,0.2,0,test,0.5347505111322598,0.2117132774622883,0.01533163171261549,
mlp,k3,r0,1.0,0,train,0.9719014818002922,0.9442154615074649,0.001043451472038501,42.0
mlp,k3,r0,1.0,0,test,0.8783847729223477,0.771500394060095,0.004373932350426912,
mlp,k3,r0,0.8,0,train,0.9683081508398799,0.9372870712851903,0.001161801729661723,50.0
mlp,k3,r0,0.8,0,test,0.8520036830069289,0.7256630542311575,0.005215559899806976,
mlp,k3,r0,0.6,0,train,0.9650494350614078,0.9303235629340817,0.001279707796956328,63.0
mlp,k3,r0,0.6,0,test,0.8172371505349441,0.6669310548056685,0.006365876831114292,
mlp,k3,r0,0.4,0,train,0.9517288053632066,0.9052828508049264,0.001723747351206839,65.0
mlp,k3,r0,0.4,0,test,0.7314781054369909,0.5283693408303396,0.00897777508944273,
mlp,k3,r0,0.2,0,train,0.9198325778957356,0.8443703388978293,0.002838614920619875,57.0
mlp,k3,r0,0.2,0,test,0.5675714803325304,0.28146151802732366,0.013704374991357326,
mlp,k3,r7,1.0,0,train,0.9703055116261149,0.9413300250057137,0.001210168592239681,52.0
mlp,k3,r7,1.0,0,test,0.8540084032423105,0.728963914549865,0.005642412044107914,
mlp,k3,r7,0.8,0,train,0.9622375013156796,0.9246051761180665,0.0015448221083109578,45.0
mlp,k3,r7,0.8,0,test,0.8191355125493619,0.6694815519600392,0.006846536975353956,
mlp,k3,r7,0.6,0,train,0.9640940917187393,0.9290427488737678,0.0014530528463761914,79.0
mlp,k3,r7,0.6,0,test,0.784750319882326,0.612998145815846,0.008030395396053791,
mlp,k3,r7,0.4,0,train,0.9437526780774069,0.8890351824921308,0.0022442716581281275,48.0
mlp,k3,r7,0.4,0,test,0.6913570870087588,0.46556346060414566,0.011111864261329174,
mlp,k3,r7,0.2,0,train,0.8951394829798677,0.7982343927462273,0.004035640798974782,27.0
mlp,k3,r7,0.2,0,test,0.5109194150507678,0.1894521861026518,0.01681627370417118,
mlp,k4,r2,1.0,0,train,0.854085321154856,0.7286367788851742,0.0050787413492798805,54.0
mlp,k4,r2,1.0,0,test,0.3297048881103984,-0.13609862953420038,0.02130713388323784,
mlp,k4,r2,0.8,0,train,0.8028854920596336,0.6442798964530815,0.00663482320184509,50.0
mlp,k4,r2,0.8,0,test,0.28439061881327277,-0.15691988166928916,0.021678295359015463,
mlp,k4,r2,0.6,0,train,0.7508122727178105,0.5618753076699529,0.008148906540802935,34.0
mlp,k4,r2,0.6,0,test,0.2656515908595998,-0.12349962629938083,0.02096487767994404,
mlp,k4,r2,0.4,0,train,0.7036184756983059,0.4924830021371003,0.009507059003226459,30.0
mlp,k4,r2,0.4,0,test,0.21994456166711857,-0.10921904942270744,0.020687468722462653,
mlp,k4,r2,0.2,0,train,0.5134658907799103,0.25775467702820865,0.014118405291810632,20.0
mlp,k4,r2,0.2,0,test,0.13265211377277653,-0.09223036806009643,0.02037709914147854,
mlp,k4,r4,1.0,0,train,0.8373853926319911,0.6998562449865332,0.005562799933709596,53.0
mlp,k4,r4,1.0,0,test,0.29394507418260324,-0.1711463336638408,0.021798666566610336,
mlp,k4,r4,0.8,0,train,0.808680315242786,0.6498174050672743,0.006501829996705055,41.0
mlp,k4,r4,0.8,0,test,0.28417860346396795,-0.14689144519816266,0.02122086174786091,
mlp,k4,r4,0.6,0,train,0.7339756897087445,0.5372545737558201,0.008526852439073,27.0
mlp,k4,r4,0.6,0,test,0.24128391297451302,-0.13709677258470498,0.02124272920191288,
mlp,k4,r4,0.4,0,train,0.4930923838719709,0.23548037341724992,0.014214567141607404,17.0
mlp,k4,r4,0.4,0,test,0.16291457662126504,-0.02522912149208656,0.019121794402599333,
mlp,k4,r4,0.2,0,train,0.3483410851018051,0.1128958291437715,0.016245023347437382,12.0
mlp,k4,r4,0.2,0,test,0.09247765826254425,-0.019214500059584694,0.01898932456970215,
mlp,k4,r0,1.0,0,train,0.8030485203002437,0.642541627519188,0.006574861656286214,53.0
mlp,k4,r0,1.0,0,test,0.2905967736451697,-0.144772101500529,0.02125559151172638,
mlp,k4,r0,0.8,0,train,0.8295364110119986,0.6876216299473255,0.005722722224891186,50.0
mlp,k4,r0,0.8,0,test,0.27554210809066193,-0.19872115738376217,0.022258689999580382,
mlp,k4,r0,0.6,0,train,0.7403808665065892,0.5479361174776455,0.008297961967235262,26.0
mlp,k4,r0,0.6,0,test,0.23027193163308626,-0.1429743906002423,0.021229513362050055,
mlp,k4,r0,0.4,0,train,0.7297745123463775,0.5322533662578754,0.008608469914179295,35.0
mlp,k4,r0,0.4,0,test,0.19551569256144344,-0.20428002624517738,0.022354600206017494,
mlp,k4,r0,0.2,0,train,0.24601681014811191,0.05897727698310573,0.017186329700052738,11.0
mlp,k4,r0,0.2,0,test,0.06153804842494727,-0.02078906154177007,0.018999630585312843,
mlp,k4,r7,1.0,0,train,0.8153323549699479,0.6637359888097074,0.006381404169492032,44.0
mlp,k4,r7,1.0,0,test,0.2727526643193155,-0.1767757644966903,0.021798846870660783,
mlp,k4,r7,0.8,0,train,0.7758656747919962,0.6007933376916527,0.0075704744396110375,33.0
mlp,k4,r7,0.8,0,test,0.2860374051983306,-0.11176025171269344,0.020575029030442237,
mlp,k4,r7,0.6,0,train,0.7478443433076976,0.5592097421134377,0.008429650640623136,30.0
mlp,k4,r7,0.6,0,test,0.24588720839467318,-0.13980753475798768,0.021074287593364716,
mlp,k4,r7,0.4,0,train,0.5106504159975566,0.25182120924159646,0.014385730377398431,17.0
mlp,k4,r7,0.4,0,test,0.17721260129480623,-0.03215069182245456,0.01913961358368397,
mlp,k4,r7,0.2,0,train,0.3952270056433386,0.1462078235834876,0.01597952749580145,15.0
mlp,k4,r7,0.2,0,test,0.10381604330466496,-0.037352090254554327,0.019248073920607567,
